,,,,,Onimusha: Dawn of Dreams
,,,,,Online Chess Kingdoms
,,,,,Onsei Kanjou Sokuteiki: Kokoro Scan
,,,,,Ontamarama
,,,,,Ookami to Koushinryou: Boku to Horo no Ichinen
,,,,,Ookiku Furikabutte: Honto no Ace ni Nareru kamo
,,,,,Open Season
,,,,,Operation Darkness
,,,,,Operation Flashpoint: Elite
,,,,,Operation: Vietnam
,,,,,Opoona
,,,,,Orcs & Elves
,,,,,Order Up!
,,,,,Original Frisbee Disc Sports: Ultimate & Golf
,,,,,Oshare Majo Love and Berry: DS Collection
,,,,,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu
,,,,,Osu! Tatakae! Ouendan
,,,,,Otomedius Gorgeous
,,,,,Otometeki Koi Kakumei * Love Revo
,,,,,Otometeki Koi Kakumei * Love Revo!! DS
,,,,,Ouran Koukou Host Bu
,,,,,Outlaw Golf 2
,,,,,Outlaw Tennis
,,,,,Outlaw Volleyball Remixed
,,,,,OutRun 2
,,,,,OutRun 2006: Coast 2 Coast
,,,,,Over G Fighters
,,,,,Over the Hedge
,,,,,Over the Hedge: Hammy Goes Nuts!
,,,,,Overlord
,,,,,Overlord: Raising Hell
,,,,,Oyaku de Asoberu DS Ehon: Ukkari Penelope
,,,,,Pac 'n Roll
,,,,,Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen
,,,,,Pachinko Kaou: Misora Hibari
,,,,,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku
,,,,,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa
,,,,,Pachitte Chonmage Tatsujin 10: Pachinko Fuyu no Sonata
,,,,,Pachitte Chonmage Tatsujin 12: Pachinko Ultraman
,,,,,Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III
,,,,,Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2
,,,,,Pac-Man Pinball Advance
,,,,,Pac-Man Power Pack
,,,,,Pac-Man World 2
,,,,,Pac-Man World 3
,,,,,Pac-Man World Rally
,,,,,Pac-Man: Adventures in Time
,,,,,Pac-Pix
,,,,,Painkiller
,,,,,Painkiller: Hell Wars
,,,,,Pajama Sam: Don't Fear The Dark
,,,,,Palais de Reine
,,,,,Panzer Tactics
,,,,,Paper Mario: The Thousand-Year Door
,,,,,Paperboy / Rampage
,,,,,PaRappa The Rapper
,,,,,ParaWorld
,,,,,Parfait: Chocolat Second Style
,,,,,Pariah
,,,,,Pass the Pigs
,,,,,Patapon
,,,,,Patapon 2
,,,,,Pawly Pets: My Vet Practice
,,,,,Paws & Claws: Dogs & Cats Best Friends
,,,,,Paws & Claws: Pet Resort
,,,,,Paws & Claws: Pet Vet
,,,,,Paws & Claws: Pet Vet 2
,,,,,PBR: Out of the Chute
,,,,,PC Engine Best Collection: Tengai Makyou Collection
,,,,,PC Engine Best Collention: Ginga Ojousama Densetsu Collection
,,,,,PDC World Championship Darts 2008
,,,,,Peggle Nights
,,,,,Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles
,,,,,Penny Racers Party: Turbo-Q Speedway
,,,,,Peppa Pig: The Game
,,,,,Perfect Dark Zero
,,,,,Personal Trainer: Cooking
,,,,,Personal Trainer: Math
,,,,,Personal Trainer: Walking
,,,,,PES 2009: Pro Evolution Soccer
,,,,,Pet Alien: An Intergalactic Puzzlepalooza
,,,,,Pet Pals: Animal Doctor
,,,,,Peter Jackson's King Kong: The Official Game of the Movie
,,,,,Petz Bunnyz
,,,,,Petz Catz Clan
,,,,,Petz Dogz 2
,,,,,Petz Dogz Fashion
,,,,,Petz Monkeyz House
,,,,,Petz Rescue: Endangered Paradise
,,,,,Petz Rescue: Ocean Patrol
,,,,,Petz Rescue: Wildlife Vet
,,,,,Petz Sports
,,,,,Petz Wild Animals: Dolphinz
,,,,,Petz Wild Animals: Tigerz
,,,,,Petz: Catz 2
,,,,,Petz: Crazy Monkeyz
,,,,,Petz: Dogz Pack
,,,,,Petz: Hamsterz Life 2
,,,,,Petz: Horse Club
,,,,,Petz: Horsez 2
,,,,,PGR3 - Project Gotham Racing 3
,,,,,PGR4 - Project Gotham Racing 4
,,,,,Phantasy Star Ã˜
,,,,,Phantasy Star Portable
,,,,,Phantasy Star Universe
,,,,,Phantasy Star Universe: Ambition of the Illuminus
,,,,,Phantom Brave
,,,,,Phantom Dust
,,,,,Phoenix Wright: Ace Attorney
,,,,,Phoenix Wright: Ace Attorney - Justice for All
,,,,,Phoenix Wright: Ace Attorney - Trials and Tribulations
,,,,,Phoenix Wright: Revived Turnabout
,,,,,Pia Carrot e Youkoso!! 2.5
,,,,,Picross DS
,,,,,PictoImage
,,,,,Pikmin 2
,,,,,Pilot Academy
,,,,,Pimp My Ride
,,,,,Pinball Hall of Fame: The Gottlieb Collection
,,,,,Pinball Hall of Fame: The Williams Collection
,,,,,Ping Pals
,,,,,Pipe Mania
,,,,,Pippa Funnell 2: Farm Adventures
,,,,,Pippa Funnell: Ranch Rescue
,,,,,Pirates of the Burning Sea
,,,,,Pirates of the Caribbean: At World's End
,,,,,Pirates of the Caribbean: Dead Man's Chest
,,,,,Pirates of the Caribbean: The Legend of Jack Sparrow
,,,,,Pirates: Duels on the High Seas
,,,,,Pirates: Hunt For Blackbeard's Booty
,,,,,Pirates: Legend of the Black Buccaneer
,,,,,Pitfall: The Big Adventure
,,,,,Pitfall: The Lost Expedition
,,,,,Planet Puzzle League
,,,,,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator
,,,,,Platinum Sudoku
,,,,,Platypus
,,,,,Playboy: The Mansion
,,,,,Plushees
,,,,,Pocket Dogs
,,,,,Pocket Pets
,,,,,Pocket Pool
,,,,,Point Blank DS (JP sales)
,,,,,Point Blank DS (US sales)
,,,,,PokÃ©mon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video
,,,,,PokÃ©mon Emerald Version
,,,,,PokÃ©mon I Choose You / Squirtle Squad Game Boy Advance Video
,,,,,PokÃ©mon Mystery Dungeon: Blue Rescue Team
,,,,,PokÃ©mon Mystery Dungeon: Red Rescue Team (US weekly sales)
,,,,,PokÃ©mon Platinum Version
,,,,,PokÃ©mon: For Ho-Oh the Bells Toll!: Game Boy Advance Video
,,,,,PokÃ©mon: Johto Photo Finish: Game Boy Advance Video
,,,,,Pokemon Battle Revolution
,,,,,Pokemon Dash
,,,,,Pokemon Diamond/Pokemon Pearl
,,,,,Pokemon FireRed/Pokemon LeafGreen
,,,,,Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness
,,,,,Pokemon Mystery Dungeon: Red/Blue Rescue Team
,,,,,Pokemon Ranger
,,,,,Pokemon Ranger: Shadows of Almia
,,,,,Pokemon Trozei!
,,,,,Pokemon XD: Gale of Darkness
,,,,,Poker for Dummies
,,,,,Polar Bowler
,,,,,Polarium
,,,,,Pong / Asteroids / Yars' Revenge
,,,,,Pony Friends
,,,,,Pony Friends: Mini Breeds Edition
,,,,,Pony Luv
,,,,,Pool Party
,,,,,Pop Cutie! Street Fashion Simulation
,,,,,Pop Cutie! Street Fashion Simulation (JP sales)
,,,,,PopCap Arcade Vol 1
,,,,,Popeye: Rush for Spinach
,,,,,Pop'n Music 12 Iroha
,,,,,Pop'n Music 13 Carnival
,,,,,Pop'n Music 14 Fever!
,,,,,PoPoLoCrois
,,,,,PoPoLoCrois (JP sales)
,,,,,PopStar Guitar
,,,,,Populous DS
,,,,,Port Royale 2
,,,,,Portable Island: Tenohira Resort
,,,,,Power Play Pool
,,,,,Power Pocket Koushien
,,,,,Power Poke Dash
,,,,,Power Pro Kun Pocket 1+2
,,,,,Power Pro Kun Pocket 10
,,,,,Power Pro Kun Pocket 11
,,,,,Power Pro Kun Pocket 8
,,,,,Power Pro Kun Pocket 9
,,,,,Power Rangers Double Pack
,,,,,Power Rangers: Dino Thunder
,,,,,Power Rangers: S.P.D.
,,,,,Power Rangers: Super Legends
,,,,,Power Stone Collection
,,,,,Powerdrome
,,,,,PQ: Practical Intelligence Quotient
,,,,,PQ2: Practical Intelligence Quotient
,,,,,Practise English!
,,,,,Predator: Concrete Jungle
,,,,,Prey
,,,,,Prey the Stars
,,,,,Prince of Persia
,,,,,Prince of Persia (2008)
,,,,,Prince of Persia: Revelations
,,,,,Prince of Persia: Rival Swords
,,,,,Prince of Persia: The Fallen King
,,,,,Prince of Persia: The Two Thrones
,,,,,Prince of Persia: Warrior Within
,,,,,Princess Debut
,,,,,"Princess Natasha: Student, Secret Agent, Princess"
,,,,,Princess on Ice
,,,,,Prinny: Can I Really Be the Hero?
,,,,,Prism Ark: Awake
,,,,,Prism: Light the Way
,,,,,Pro Evolution Soccer 2008
,,,,,Pro Evolution Soccer 2008 (JP sales)
,,,,,Pro Fishing Challenge
,,,,,Pro Yaky? Spirits 3
,,,,,Pro Yaky? Spirits 4
,,,,,Pro Yaky? Spirits 5
,,,,,Pro Yakyuu Family Stadium
,,,,,Pro Yakyuu Famista DS
,,,,,Pro Yakyuu Netsu Star 2006
,,,,,Pro Yakyuu Netsu Star 2007
,,,,,Pro Yakyuu Spirits 5 Kanzenban
,,,,,Pro Yakyuu Team o Tsukurou!
,,,,,Professional Fisherman's Tour: Northern Hemisphere
,,,,,Professor Heinz Wolff's Gravity
,,,,,Professor Layton and the Curious Village
,,,,,Professor Layton and the Diabolical Box
,,,,,Professor Layton and the Unwound Future
,,,,,Project Hacker: Kakusei
,,,,,Project Sylpheed: Arc of Deception
,,,,,Project: Snowblind
,,,,,Psi-Ops: The Mindgate Conspiracy
,,,,,Psychonauts
,,,,,Puchi Puchi Virus
,,,,,Pump It Up: Exceed
,,,,,Punch-Out!!
,,,,,Puppy Luv: Spa and Resort
,,,,,Puppy Palace
,,,,,Pure
,,,,,Pure Pinball
,,,,,Purr Pals
,,,,,Pursuit Force
,,,,,Pursuit Force: Extreme Justice
,,,,,Puyo Pop Fever
,,,,,Puyo Pop Fever (JP sales)
,,,,,Puyo Pop Fever(us sales)
,,,,,Puyo Puyo! 15th Anniversary
,,,,,Puzzle Challenge: Crosswords and More!
,,,,,Puzzle de Harvest Moon
,,,,,Puzzle Guzzle
,,,,,Puzzle Quest: Challenge of the Warlords
,,,,,Puzzler Collection
,,,,,Quake 4
,,,,,Quick Yoga Training
,,,,,QuickSpot
,,,,,Quiz Magic Academy DS
,,,,,Quiz Mobile Gundam: Toi Senshi DX
,,,,,Race Driver 2006
,,,,,Race Driver: Create & Race
,,,,,Racing Gears Advance
,,,,,Radiata Stories
,,,,,Ragnarok DS
,,,,,Raiden Fighters Aces
,,,,,Raiden IV
,,,,,Rail Simulator
,,,,,Railfan
,,,,,Rainbow Islands Revolution
,,,,,Rainbow Islands: Revolution
,,,,,Rakushou! Pachi-Slot Sengen 4
,,,,,Rakushou! Pachi-Slot Sengen 5: Rio Paradise
,,,,,RalliSport Challenge 2
,,,,,Rampage: Total Destruction
,,,,,Rapala Fishing Frenzy 2009
,,,,,Rapala Pro Fishing
,,,,,Rapala Tournament Fishing!
,,,,,Rapala Trophies
,,,,,Rapala's Fishing Frenzy
,,,,,Ratatouille
,,,,,Ratatouille: Food Frenzy
,,,,,Ratchet & Clank Future: Quest for Booty
,,,,,Ratchet & Clank Future: Tools of Destruction
,,,,,Ratchet & Clank: Quest for Booty
,,,,,Ratchet & Clank: Size Matters
,,,,,Ratchet & Clank: Up Your Arsenal
,,,,,Ratchet & Clank: Up Your Arsenal (Weekly american sales)
,,,,,Ratchet: Deadlocked
,,,,,Raw Danger!
,,,,,Raw Danger! (JP sales)
,,,,,Rayman 10th Anniversary
,,,,,Rayman DS
,,,,,Rayman Raving Rabbids
,,,,,Rayman Raving Rabbids 2
,,,,,Rayman Raving Rabbids: TV Party
,,,,,Rayman: Hoodlum's Revenge
,,,,,Raze's Hell
,,,,,Reader Rabbit Kindergarten
,,,,,Reading Training
,,,,,Real Rode
,,,,,Real Soccer 2008
,,,,,Real Soccer 2009
,,,,,Real Time Conflict: Shogun Empires
,,,,,Real World Golf
,,,,,Rebel Raiders: Operation Nighthawk
,,,,,Rebelstar: Tactical Command
,,,,,Rebirth
,,,,,Record of Agarest War
,,,,,Red Bull BC One
,,,,,Red Dead Revolver
,,,,,Red Ninja: End of Honor
,,,,,Red Steel
,,,,,Redemption
,,,,,Reel Fishing: The Great Outdoors
,,,,,Reminisce
,,,,,Reminisce (jp sales)
,,,,,Rengoku II:  The Stairway To H.E.A.V.E.N.
,,,,,Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales)
,,,,,Rengoku: The Tower of Purgatory
,,,,,Resident Evil
,,,,,Resident Evil 4
,,,,,Resident Evil Archives: Resident Evil
,,,,,Resident Evil Archives: Resident Evil Zero
,,,,,Resident Evil Director's Cut
,,,,,Resident Evil Outbreak File #2
,,,,,Resident Evil: Deadly Silence
,,,,,Resident Evil: The Umbrella Chronicles
,,,,,Resistance 2
,,,,,Resistance: Fall of Man
,,,,,Retro Atari Classics
,,,,,Retro Game Challenge
,,,,,Retro Game Challenge (US sales)
,,,,,Rhapsody: A Musical Adventure
,,,,,Rhythm Heaven
,,,,,Rhythm Tengoku
,,,,,Richard Burns Rally
,,,,,Ridge Racer
,,,,,Ridge Racer 2
,,,,,Ridge Racer 6
,,,,,Ridge Racer 7
,,,,,Ridge Racer DS
,,,,,Rise of Nations: Rise of Legends
,,,,,Rise of the Kasai
,,,,,Risk / Battleship / Clue
,,,,,River City Ransom EX
,,,,,River King: Mystic Valley (jp sales)
,,,,,River King: Mystic Valley (US sales)
,,,,,River King: Wonderful Journey
,,,,,Riviera: The Promised Land
,,,,,Robocalypse
,,,,,Robotech: Invasion
,,,,,Robots
,,,,,Rock Band 2
,,,,,Rock Band Track Pack Volume 1
,,,,,Rock Band Track Pack Volume 2
,,,,,Rock Blast
,,,,,Rock 'N' Roll Adventures
,,,,,Rock Revolution
,,,,,RockMan EXE 4.5 Real Operation
,,,,,Rockstar Games presents Table Tennis
,,,,,Rocky Balboa
,,,,,Rocky: Legends
,,,,,Rogue Galaxy
,,,,,Rogue Galaxy: Director's Cut
,,,,,Rogue Trooper
,,,,,RollerCoaster Tycoon 3
,,,,,RollerCoaster Tycoon 3: Platinum
,,,,,Romance of the Three Kingdoms X
,,,,,Romance of the Three Kingdoms XI
,,,,,Romancing SaGa
,,,,,Rome: Total War
,,,,,Rome: Total War - Gold Edition
,,,,,Rondo of Swords (jp sales)
,,,,,Rondo of Swords (US sales)
,,,,,Room Zoom: Race for Impact
,,,,,Rosario to Vampire: Tanabata no Miss Youkai Gakuen
,,,,,Routes PE
,,,,,Royal Palace of White Sword and The City of Gentiles
,,,,,Rozen Maiden: Duellwalzer
,,,,,Rozen Maiden: Gebetgarten
,,,,,RPG Maker 3
,,,,,R-Type Command
,,,,,R-Type Command (correct US sales)
,,,,,R-Type III: The Third Lightning
,,,,,Rubik's World
,,,,,Ruff Trigger: The Vanocore Conspiracy
,,,,,Rugby 06
,,,,,Rugby 08
,,,,,Rugby 2005
,,,,,Rule of Rose
,,,,,Rumble Roses
,,,,,Rumble Roses XX
,,,,,Rune Factory 2: A Fantasy Harvest Moon
,,,,,Rune Factory: A Fantasy Harvest Moon
,,,,,Rune Factory: Frontier
,,,,,Rurouni Kenshin: Enjou! Kyoto Rinne
,,,,,Rush
,,,,,Rygar: The Battle of Argus
,,,,,Ryu Ga Gotoku Kenzan!
,,,,,Ryu-koku
,,,,,S.L.A.I.: Steel Lancer Arena International
,,,,,S.T.A.L.K.E.R.: Clear Sky
,,,,,S.T.A.L.K.E.R.: Shadow of Chernobyl
,,,,,Sacred 2: Fallen Angel
,,,,,Sacred Gold
,,,,,Safari Adventures: Africa
,,,,,SafeCracker: The Ultimate Puzzle Adventure
,,,,,Saihai no Yukue
,,,,,Saint Seiya: The Hades
,,,,,Saints Row
,,,,,Saints Row 2
,,,,,"Saiyuuki: Kinkaku, Ginkaku no Inbou"
,,,,,Saka-Tsuku DS: Touch and Direct
,,,,,Sakura Wars 1 & 2
,,,,,"Sakura Wars: So Long, My Love"
,,,,,Sally's Salon
,,,,,Sam & Max: Season One
,,,,,Samba De Amigo
,,,,,Samurai Champloo: Sidetracked
,,,,,Samurai Dou Portable
,,,,,Samurai Jack: The Shadow of Aku
,,,,,Samurai Shodown Anthology
,,,,,Samurai Shodown Anthology (JP sales)
,,,,,Samurai Shodown V
,,,,,Samurai Warriors
,,,,,Samurai Warriors 2
,,,,,Samurai Warriors 2: Empires
,,,,,Samurai Warriors 2: Xtreme Legends
,,,,,Samurai Warriors 2: Xtreme Legends (JP sales)
,,,,,Samurai Warriors: Katana
,,,,,Samurai Warriors: State of War
,,,,,Samurai Warriors: Xtreme Legends
,,,,,Samurai Western
,,,,,San Goku Shi DS 2
,,,,,San Goku Shi Taisen DS
,,,,,San Goku Shi Taisen Ten
,,,,,Sands of Destruction
,,,,,Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense
,,,,,San-X Character Channel: All-Star Daishuugou!
,,,,,San-X Land: Theme Park de Asobou!
,,,,,San-X: Chara Sagashi Land
,,,,,Saru! Get You! SaruSaru Daisakusen
,,,,,Saturday Night Speedway
,,,,,SBK Superbike World Championship
,,,,,SBK: Snowboard Kids
,,,,,Scaler
,,,,,Scarface: Money. Power. Respect.
,,,,,Scarface: The World is Yours
,,,,,Scarlett: Nichijou no Kyoukaisen
,,,,,Scene It? Box Office Smash
,,,,,Scene It? Lights Camera Action
,,,,,School Days LxH
,,,,,Scooby-Doo 2: Monsters Unleashed
,,,,,Scooby-Doo! Mystery Mayhem
,,,,,Scooby-Doo! Unmasked
,,,,,Scooby-Doo! Who's Watching Who?
,,,,,SCORE International Baja 1000: The Official Game
,,,,,Scrabble 2007 Edition
,,,,,Scrabble Blast!
,,,,,ScrapLand
,,,,,Scurge: Hive
,,,,,SD Gundam Force
,,,,,SD Gundam Force: Showdown!
,,,,,SD Gundam G Generation DS
,,,,,SD Gundam G Generation Portable
,,,,,SD Gundam G Generation Seed
,,,,,SD Gundam G Generation Spirits
,,,,,SD Gundam G Generation: Cross Drive
,,,,,SD Gundam: Gashapon Wars
,,,,,SD Gundam: Scad Hammers
,,,,,Sea Monsters: A Prehistoric Adventure
,,,,,Seaman 2: Peking Genjin Ikusei Kit
,,,,,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure
,,,,,Second Sight
,,,,,Secret Agent Clank
,,,,,Secret Agent Clank(US sales)
,,,,,Secret Files: Tunguska
,,,,,Secret Service
,,,,,Secret Service: Ultimate Sacrifice
,,,,,Sega Ages 2500 Series Vol. 26: Dynamite Deka
,,,,,Sega Ages 2500 Series Vol. 29: Monster World Complete Collection
,,,,,Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection
,,,,,Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection
,,,,,Sega Bass Fishing
,,,,,Sega Casino
,,,,,SEGA Classics Collection
,,,,,Sega Golf Club: Miyazato San Kyoudai Naizou
,,,,,Sega Rally Revo
,,,,,Sega Superstars
,,,,,Sega Superstars Tennis
,,,,,Sekai no Gohan Shaberu! DS Oryouri Navi
,,,,,Sengoku Basara 2
,,,,,Sengoku Basara 2 Heroes
,,,,,Sengoku Basara X
,,,,,Sengoku Efuda Yuugi: Hototogisu Ran
,,,,,Serious Sam Advance
,,,,,Serious Sam II
,,,,,Serious Sam: Next Encounter
,,,,,Seven Samurai 20XX
,,,,,Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri
,,,,,Shadow Hearts: Covenant
,,,,,Shadow Hearts: From The New World
,,,,,Shadow of Rome
,,,,,Shadow of the Colossus
,,,,,Shadow Ops: Red Mercury
,,,,,Shadow The Hedgehog
,,,,,Shadowrun
,,,,,Shakugan no Shana
,,,,,Shaman King: Power of Spirit
,,,,,Shark Tale
,,,,,Shattered Union
,,,,,Shaun the Sheep
,,,,,Shaun White Snowboarding
,,,,,Shaun White Snowboarding: Road Trip
,,,,,Shellshock: Nam '67
,,,,,Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou
,,,,,Shin Chan: Â¡Aventuras de Cine!
,,,,,Shin Chan: Las Nuevas Aventuras Para Wii!
,,,,,Shin Lucky * Star: Moe Drill ~Tabidachi~
,,,,,Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. The Soulless Army
,,,,,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon
,,,,,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales)
,,,,,Shin Megami Tensei: Digital Devil Saga
,,,,,Shin Megami Tensei: Digital Devil Saga 2
,,,,,Shin Megami Tensei: Persona 3
,,,,,Shin Megami Tensei: Persona 3 (jp sales)
,,,,,Shin Megami Tensei: Persona 3 FES
,,,,,Shin Megami Tensei: Persona 4
,,,,,Shin Sangoku Musou 4 Special
,,,,,Shining Force EXA
,,,,,Shining Force NEO
,,,,,Shining Force: Resurrection of the Dark Dragon
,,,,,Shining Stars
,,,,,Shining Tears
,,,,,Shining Wind
,,,,,Shinkyoku Soukai Polyphonica
,,,,,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases
,,,,,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku
,,,,,Shinseiki Evangelion: Battle Orchestra
,,,,,Shinseiki GPX Cyber Formula: Road To The INFINITY 4
,,,,,Ship Simulator 2008
,,,,,Shiren the Wanderer
,,,,,Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku
,,,,,Shonen Jump's One Piece: Grand Adventure
,,,,,Shonen Jump's One Piece: Grand Battle
,,,,,Shonen Jump's One Piece: Pirates Carnival
,,,,,Shonen Jump's Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf
,,,,,Shonen Jump's Shaman King: Master of Spirits
,,,,,Shonen Jump's Shaman King: Master of Spirits 2
,,,,,"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere"
,,,,,Showdown: Legends of Wrestling
,,,,,Showtime Championship Boxing
,,,,,Shrek / Shark Tale Game Boy Advance Video
,,,,,Shrek / Shrek 2 2-in-1 Gameboy Advance Video
,,,,,Shrek 2
,,,,,Shrek 2 and Shark Tale 2-in-1 Pack
,,,,,Shrek 2: Beg for Mercy
,,,,,Shrek Smash n' Crash Racing
,,,,,Shrek SuperSlam
,,,,,Shrek the Third
,,,,,Shrek: Ogres & Dronkeys
,,,,,Shrek's Carnival Craze Party Games
,,,,,Shugo Chara! 3-tsu no Tamagoto Koisuru Joker
,,,,,Shugo Chara! Amunonijiro Chara Change
,,,,,Sid Meier's Civilization IV
,,,,,Sid Meier's Civilization Revolution
,,,,,Sid Meier's Pirates!
,,,,,Sid Meier's Railroads!
,,,,,Sigma Harmonics
,,,,,Sigma Star Saga
,,,,,Silent Hill 4: The Room
,,,,,Silent Hill: Origins
,,,,,Silent Hunter III
,,,,,Silent Hunter: Wolves of the Pacific
,,,,,Silent Scope Complete
,,,,,SimCity Creator
,,,,,SimCity Creator (JP sales)
,,,,,SimCity DS
,,,,,SimCity Societies
,,,,,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu
,,,,,Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono
,,,,,Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS
,,,,,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo
,,,,,Simple DS Series Vol. 41: The Bakudan Shori-Han
,,,,,Simple DS Series Vol. 42: The Haioku Byoutou
,,,,,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo
,,,,,SingStar
,,,,,SingStar '80s
,,,,,SingStar '90s
,,,,,SingStar Abba
,,,,,SingStar Amped
,,,,,SingStar Anthems
,,,,,SingStar Country
,,,,,SingStar Latino
,,,,,SingStar Legends
,,,,,SingStar Party
,,,,,SingStar Pop
,,,,,SingStar Pop Hits
,,,,,SingStar Pop Vol.2
,,,,,SingStar R&B
,,,,,SingStar Rocks!
,,,,,SingStar Singalong With Disney
,,,,,SingStar Summer Party
,,,,,SingStar Vol. 2
,,,,,SingStar Vol. 3
,,,,,Sins of a Solar Empire
,,,,,Siren: Blood Curse
,,,,,Six Flags Fun Park
,,,,,Skate
,,,,,Skate City Heroes
,,,,,Skate it
,,,,,Ski and Shoot
,,,,,Sky Dancers
,,,,,Slide Adventure: Mag Kid
,,,,,Sly 2: Band of Thieves
,,,,,Sly 3: Honor Among Thieves
,,,,,Smart Bomb
,,,,,Smart Boy's Gameroom
,,,,,Smart Boy's Toys Club
,,,,,Smart Boy's Winter Wonderland
,,,,,Smart Girl's Party Game
,,,,,Smart Girl's Playhouse
,,,,,Smart Girl's Winter Wonderland
,,,,,Smart Kid's Party Fun Pak
,,,,,Smarty Pants
,,,,,Smash Court Tennis 3
,,,,,Smash Court Tennis Pro Tournament 2
,,,,,Smashing Drive
,,,,,Sniper Elite
,,,,,Sniper: Art of Victory
,,,,,SNK Arcade Classics Vol. 1
,,,,,SNK vs. Capcom Card Fighters DS
,,,,,SNK vs. Capcom: SVC Chaos
,,,,,SNK vs. Capcom: The Match of the Millennium
,,,,,Snood 2: On Vacation
,,,,,Snoopy vs the Red Baron
,,,,,Snow Portable
,,,,,So Blonde
,,,,,SOCOM 3: U.S. Navy SEALs
,,,,,SOCOM: Tactical Strike
,,,,,SOCOM: U.S. Navy SEALs Confrontation
,,,,,SOCOM: U.S. Navy SEALs Fireteam Bravo
,,,,,SOCOM: U.S. Navy SEALs Fireteam Bravo 2
,,,,,SOCOM: U.S. Navy SEALs: Combined Assault
,,,,,Soldier of Fortune: Payback
,,,,,Solitaire Overload
,,,,,Soma Bringer
,,,,,Sonic Advance & Sonic Pinball Party Combo Pack
,,,,,Sonic Advance 3
,,,,,Sonic and the Secret Rings
,,,,,Sonic Chronicles: The Dark Brotherhood
,,,,,Sonic Mega Collection Plus
,,,,,Sonic Riders
,,,,,Sonic Riders: Zero Gravity
,,,,,Sonic Rivals
,,,,,Sonic Rivals 2
,,,,,Sonic Rush
,,,,,Sonic Rush Adventure
,,,,,Sonic the Hedgehog
,,,,,Sonic Unleashed
,,,,,Sonic X: Game Boy Advance Video Volume 1
,,,,,Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!
,,,,,Sorry! / Aggravation / Scrabble Junior
,,,,,Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX
,,,,,Soul Bubbles
,,,,,Soul Eater: Monotone Princess
,,,,,Soul Eater: Plot of Medusa
,,,,,Soul Nomad & the World Eaters
,,,,,SoulCalibur III
,,,,,SoulCalibur IV
,,,,,SoulCalibur Legends
,,,,,SoulCalibur Legends (JP sales)
,,,,,SoulLink Extension
,,,,,Space Bust-A-Move
,,,,,Space Chimps
,,,,,Space Invaders Extreme
,,,,,Space Invaders Revolution
,,,,,Spanish for Everyone!
,,,,,Spartan: Total Warrior
,,,,,Special Forces: Nemesis Strike
,,,,,Spectral Force 3
,,,,,Spectral Force Genesis
,,,,,Spectral Souls: Resurrection of the Ethereal Empires
,,,,,Spectrobes
,,,,,Spectrobes: Beyond the Portals
,,,,,Speed Racer: The Videogame
,,,,,Spelling Challenges and more!
,,,,,Spider-Man 2
,,,,,Spider-Man 3
,,,,,Spider-Man: Battle for New York
,,,,,Spider-Man: Friend or Foe
,,,,,Spider-Man: Web of Shadows
,,,,,Spider-Man: Web of Shadows - Amazing Allies Edition
,,,,,Spitfire Heroes: Tales of the Royal Air Force
,,,,,Splat Renegade Paintball
